polynomial_sampling_uniform,201,0.9871900594267474
polynomial_sampling_uniform,403,0.9875269688558976
polynomial_sampling_uniform,605,0.9865764057561417
polynomial_sampling_uniform,807,0.9864924358538458
polynomial_sampling_uniform,1009,0.987088498458885
polynomial_sampling_uniform,1211,0.9870379828682104
polynomial_sampling_uniform,1413,0.9870562058334796
polynomial_sampling_uniform,1615,0.9870845774638033
polynomial_sampling_uniform,1817,0.987092097676445
polynomial_sampling_uniform,2019,0.9876931083688536
