uniform_sampling,201,0.014775922806547846
uniform_sampling,201,0.05197910063621436
uniform_sampling,201,0.06435384383533298
uniform_sampling,201,0.07117799525602822
uniform_sampling,201,0.0853704356796177
uniform_sampling,201,0.07538374292313267
uniform_sampling,201,0.1013819761035877
uniform_sampling,201,0.12198332925994984
uniform_sampling,201,0.1280743316555287
uniform_sampling,201,0.13478540840461398
uniform_sampling,403,0.062099529180798765
uniform_sampling,403,0.054167304263357446
uniform_sampling,403,0.12073754770178051
uniform_sampling,403,0.1102674598372066
uniform_sampling,403,0.11301622705320877
uniform_sampling,403,0.10675590030647865
uniform_sampling,403,0.09153188061189317
uniform_sampling,403,0.09172439453379541
uniform_sampling,403,0.10257841145702845
uniform_sampling,403,0.09476259716733693
uniform_sampling,605,0.0790395906156411
uniform_sampling,605,0.06714608234337696
uniform_sampling,605,0.046259220012608654
uniform_sampling,605,0.07020091902101998
uniform_sampling,605,0.06834808279580054
uniform_sampling,605,0.07042278474792713
uniform_sampling,605,0.07437349590035312
uniform_sampling,605,0.06995390544115289
uniform_sampling,605,0.06788396811766846
uniform_sampling,605,0.06585680772270638
uniform_sampling,807,0.1805324400714248
uniform_sampling,807,0.15028244631137366
uniform_sampling,807,0.1269623495104146
uniform_sampling,807,0.11583056438084577
uniform_sampling,807,0.10953674970642777
uniform_sampling,807,0.10559322389528529
uniform_sampling,807,0.09402844497973721
uniform_sampling,807,0.08475563583200771
uniform_sampling,807,0.07571400754253196
uniform_sampling,807,0.07613321815903351
uniform_sampling,1009,0.019765178674813776
uniform_sampling,1009,0.03404989365965182
uniform_sampling,1009,0.04575123361284663
uniform_sampling,1009,0.04545221268745103
uniform_sampling,1009,0.05095721868054968
uniform_sampling,1009,0.05081879302471615
uniform_sampling,1009,0.045326130255043014
uniform_sampling,1009,0.05360917202177156
uniform_sampling,1009,0.05331107081266711
uniform_sampling,1009,0.060663375304564435
uniform_sampling,1211,0.03898018556973585
uniform_sampling,1211,0.023837467528631064
uniform_sampling,1211,0.02193242536792019
uniform_sampling,1211,0.02054959683107958
uniform_sampling,1211,0.017261091685831884
uniform_sampling,1211,0.030338142175146885
uniform_sampling,1211,0.04093822817209945
uniform_sampling,1211,0.03655149307428264
uniform_sampling,1211,0.03733415503420586
uniform_sampling,1211,0.04343630725431773
uniform_sampling,1413,0.030655384000491687
uniform_sampling,1413,0.032560714763609576
uniform_sampling,1413,0.027903732127506412
uniform_sampling,1413,0.03761669280033977
uniform_sampling,1413,0.034240010455605846
uniform_sampling,1413,0.032266694215442114
uniform_sampling,1413,0.0290831971956463
uniform_sampling,1413,0.030808127592605983
uniform_sampling,1413,0.03335980231651352
uniform_sampling,1413,0.031711682512932084
uniform_sampling,1615,0.03699158962035028
uniform_sampling,1615,0.02581324161262709
uniform_sampling,1615,0.028522305758192024
uniform_sampling,1615,0.03878853925093189
uniform_sampling,1615,0.03710548561731567
uniform_sampling,1615,0.04219134477691977
uniform_sampling,1615,0.054043160873684534
uniform_sampling,1615,0.05012751244817913
uniform_sampling,1615,0.04828839250920306
uniform_sampling,1615,0.046757459405476924
uniform_sampling,1817,0.06445848012592317
uniform_sampling,1817,0.03927915768103135
uniform_sampling,1817,0.03270567278316866
uniform_sampling,1817,0.029775391104897832
uniform_sampling,1817,0.026339666979486625
uniform_sampling,1817,0.035812241564562815
uniform_sampling,1817,0.03149810205707497
uniform_sampling,1817,0.03620857337746494
uniform_sampling,1817,0.03288146786897495
uniform_sampling,1817,0.030061200162692266
uniform_sampling,2019,0.011624945552102816
uniform_sampling,2019,0.03087938648549697
uniform_sampling,2019,0.02628619063671443
uniform_sampling,2019,0.02567220870140596
uniform_sampling,2019,0.026127646728334473
uniform_sampling,2019,0.027510960152859604
uniform_sampling,2019,0.029695359719326464
uniform_sampling,2019,0.0330087432199546
uniform_sampling,2019,0.03269250990386927
uniform_sampling,2019,0.03341277995395258
"
"
uniform_sampling,201,0.13154542446136475
uniform_sampling,403,0.29833168983459474
uniform_sampling,605,0.5294603824615478
uniform_sampling,807,0.5600056409835815
uniform_sampling,1009,0.8368324756622314
uniform_sampling,1211,2.1336967945098877
uniform_sampling,1413,2.720089626312256
uniform_sampling,1615,1.1894464254379273
uniform_sampling,1817,1.2363759994506835
uniform_sampling,2019,1.4135319948196412
"
"
